14.655076,1,101240.7890625,34.2438697814941
14.665083,0,101240.7890625,34.2438697814941
14.675089,1,101240.8125,34.2426795959473
14.685096,0,101240.8125,34.2426795959473
14.695102,1,101242.59375,34.2443466186523
14.705109,0,101242.59375,34.2443466186523
14.715115,1,101242.71875,34.2383689880371
14.725122,0,101242.71875,34.2383689880371
14.735128,1,101243.0390625,34.239933013916
14.745135,0,101243.0390625,34.239933013916
14.755141,1,101242.4375,34.2384414672852
14.765148,0,101242.4375,34.2384414672852
14.775154,1,101243.9140625,34.2376976013184
14.785161,0,101243.9140625,34.2376976013184
14.795167,1,101243.8984375,34.2350540161133
14.805174,0,101243.8984375,34.2350540161133
14.81518,1,101244.390625,34.2382659912109
14.825187,0,101244.390625,34.2382659912109
14.835193,1,101243.8828125,34.237606048584
14.8452,0,101243.8828125,34.237606048584
14.855206,1,101243.109375,34.2350006103516
14.865213,0,101243.109375,34.2350006103516
14.875219,1,101242.21875,34.2337074279785
14.885226,0,101242.21875,34.2337074279785
14.895232,1,101241.5234375,34.2307777404785
14.905239,0,101241.5234375,34.2307777404785
14.915245,1,101242.1953125,34.2315940856934
14.925252,0,101242.1953125,34.2315940856934
14.935258,1,101241.765625,34.2297325134277
14.945265,0,101241.765625,34.2297325134277
14.955271,1,101242.3125,34.2287940979004
14.965278,0,101242.3125,34.2287940979004
14.975284,1,101240.8203125,34.2237892150879
14.985291,0,101240.8203125,34.2237892150879
14.995298,1,101241.0859375,34.228099822998
15.005304,0,101241.0859375,34.228099822998
15.01531,1,101243.2421875,34.2302474975586
15.025317,0,101243.2421875,34.2302474975586
15.035323,1,101242.8046875,34.2290573120117
15.04533,0,101242.8046875,34.2290573120117
15.055337,1,101242.0625,34.2261848449707
15.065343,0,101242.0625,34.2261848449707
15.07535,0,101242.0625,34.2261848449707
15.085356,1,101242.7109375,34.2270202636719
15.095363,0,101242.7109375,34.2270202636719
15.105369,1,101242.28125,34.2274436950684
15.115376,0,101242.28125,34.2274436950684
15.125382,1,101242.3125,34.2253875732422
15.135389,0,101242.3125,34.2253875732422
15.145395,1,101242.34375,34.2220878601074
15.155402,0,101242.34375,34.2220878601074
15.165408,1,101243.109375,34.2249794006348
15.175415,0,101243.109375,34.2249794006348
15.185421,1,101244.765625,34.2264137268066
15.195428,0,101244.765625,34.2264137268066
15.205434,1,101243.8203125,34.2226028442383
15.21544,0,101243.8203125,34.2226028442383
15.225447,1,101245.1171875,34.222957611084
15.235454,0,101245.1171875,34.222957611084
15.24546,1,101244.4921875,34.2231330871582
15.255467,0,101244.4921875,34.2231330871582
15.265473,1,101245.1953125,34.2232246398926
15.27548,0,101245.1953125,34.2232246398926
15.285486,1,101243.2734375,34.221004486084
15.295493,0,101243.2734375,34.221004486084
15.305499,1,101241.5546875,34.2176170349121
15.315506,0,101241.5546875,34.2176170349121
15.325512,1,101242.203125,34.218204498291
15.335518,0,101242.203125,34.218204498291
15.345525,1,101241.5234375,34.2162170410156
15.355531,0,101241.5234375,34.2162170410156
15.365538,1,101241.9375,34.2152252197266
15.375544,0,101241.9375,34.2152252197266
15.385551,1,101243.6640625,34.2169952392578
15.395557,0,101243.6640625,34.2169952392578
15.405564,1,101242.75,34.2156143188477
15.41557,0,101242.75,34.2156143188477
15.425577,1,101244.328125,34.2149200439453
15.435583,0,101244.328125,34.2149200439453
15.44559,1,101244.1015625,34.219123840332
15.455596,0,101244.1015625,34.219123840332
15.465603,1,101241.453125,34.2166786193848
15.475609,0,101241.453125,34.2166786193848
15.485616,1,101242.4140625,34.2199935913086
15.495622,0,101242.4140625,34.2199935913086
15.505629,1,101243.1484375,34.2171211242676
15.515635,0,101243.1484375,34.2171211242676
15.525642,1,101244.015625,34.2179565429688
15.535648,0,101244.015625,34.2179565429688
15.545655,1,101242.4296875,34.2160911560059
15.555661,0,101242.4296875,34.2160911560059
15.565668,1,101243.6640625,34.2174415588379
15.575674,0,101243.6640625,34.2174415588379
15.585681,1,101241.7421875,34.2113037109375
15.595687,0,101241.7421875,34.2113037109375
15.605694,1,101240.7890625,34.212776184082
15.6157,0,101240.7890625,34.212776184082
15.625707,1,101241.5703125,34.2135009765625
15.635713,0,101241.5703125,34.2135009765625
15.64572,0,101241.5703125,34.2135009765625
15.655726,1,101241.2109375,34.2093353271484
15.665733,0,101241.2109375,34.2093353271484
15.675739,1,101240.015625,34.2072410583496
15.685746,0,101240.015625,34.2072410583496
15.695752,1,101240.6875,34.2107353210449
15.705759,0,101240.6875,34.2107353210449
15.715765,1,101241.265625,34.2124900817871
15.725772,0,101241.265625,34.2124900817871
15.735778,1,101241.5546875,34.2133598327637
15.745785,0,101241.5546875,34.2133598327637
15.755791,1,101242.96875,34.2138061523438
15.765798,0,101242.96875,34.2138061523438
15.775804,1,101242.6640625,34.2140159606934
15.785811,0,101242.6640625,34.2140159606934
15.795817,1,101244.2890625,34.2141227722168
15.805824,0,101244.2890625,34.2141227722168
15.81583,1,101244.84375,34.2141761779785
15.825837,0,101244.84375,34.2141761779785
15.835843,1,101243.8515625,34.2096710205078
15.84585,0,101243.8515625,34.2096710205078
15.855856,1,101242.859375,34.2119598388672
15.865863,0,101242.859375,34.2119598388672
15.875869,1,101241.59375,34.208553314209
15.885876,0,101241.59375,34.208553314209
15.895882,1,101241.71875,34.2068519592285
15.905889,0,101241.71875,34.2068519592285
15.915895,1,101240.7734375,34.203727722168
15.925902,0,101240.7734375,34.203727722168
15.935908,1,101241.3125,34.2044372558594
15.945915,0,101241.3125,34.2044372558594
15.955921,1,101243.6015625,34.2116050720215
15.965927,0,101243.6015625,34.2116050720215
15.975934,1,101241.7109375,34.2083778381348
15.98594,0,101241.7109375,34.2083778381348
15.995947,1,101242.796875,34.2067642211914
16.005953,0,101242.796875,34.2067642211914
16.01596,1,101243.59375,34.210506439209
16.025966,0,101243.59375,34.210506439209
16.035973,1,101244.5,34.2123680114746
16.045979,0,101244.5,34.2123680114746
16.055986,1,101243.6796875,34.2110366821289
16.065992,0,101243.6796875,34.2110366821289
16.075999,1,101242.5234375,34.2035522460938
16.086005,0,101242.5234375,34.2035522460938
16.096012,1,101240.671875,34.1998100280762
