14.655076,0,0,0,0,0,0,0,0,0
14.665083,0.579720102976131,-1.52792554607645,0.0499822236597538,-0.000111590554297436,-7.81248745624907e-05,0.00177778245415539,-0.0262813977897167,-0.0221970584243536,-1.57078981399536
14.675089,0.579720102975587,-1.5279255460884,0.049946490675211,-6.00898420088924e-06,-0.000133038789499551,0.00357330311089754,-0.0262695997953415,-0.0222088284790516,-1.57078158855438
14.685096,0.579720102979907,-1.52792554612075,0.0498945452272892,4.776017885888e-05,-0.000360109261237085,0.00519435852766037,-0.0262616164982319,-0.0222154837101698,-1.57078146934509
14.695102,0.579720102978176,-1.52792554617151,0.0498270839452744,-1.91410126717528e-05,-0.00056501105427742,0.00674622505903244,-0.0262524429708719,-0.0222179722040892,-1.57077491283417
14.705109,0.579720102983377,-1.52792554621605,0.0497445613145828,5.75076992390677e-05,-0.000495771935675293,0.00825231522321701,-0.0262431818991899,-0.022220566868782,-1.57077217102051
14.715115,0.579720102991664,-1.52792554627013,0.0496451295912266,9.16379649424925e-05,-0.000602030486334115,0.00994313228875399,-0.0262366123497486,-0.0222204606980085,-1.57076811790466
14.725122,0.579720103004902,-1.52792554632107,0.0498752146959305,9.58175442065112e-05,-0.000402247649617493,0.011655074544251,-0.0262553095817566,-0.0221603494137526,-1.57061648368835
14.735128,0.579720103028242,-1.52792554636445,0.0497383214533329,0.000258077750913799,-0.00048286619130522,0.0136894332244992,-0.0262431781738997,-0.0221591927111149,-1.57062304019928
14.745135,0.579720103066361,-1.52792554641506,0.0495810844004154,0.000421501928940415,-0.000563374196644872,0.0157237835228443,-0.0262310486286879,-0.0221580341458321,-1.57062959671021
14.755141,0.579720103119365,-1.52792554647289,0.049403503537178,0.000586090085562319,-0.000643772189505398,0.0177581328898668,-0.0262189190834761,-0.0221568774431944,-1.57063615322113
14.765148,0.579720103163063,-1.52792554654808,0.0492078773677349,0.000483183976029977,-0.000836935709230602,0.0195625126361847,-0.0261977333575487,-0.0221554059535265,-1.5706307888031
14.775154,0.579720103222204,-1.52792554661387,0.0489950627088547,0.000653948052786291,-0.000732308719307184,0.0212812330573797,-0.0261940024793148,-0.0221524350345135,-1.57061862945557
14.785161,0.579720103265331,-1.52792554669522,0.0487658716738224,0.000476873246952891,-0.000905571854673326,0.0229194257408381,-0.0261767245829105,-0.0221590548753738,-1.57061719894409
14.795167,0.579720103322887,-1.52792554679548,0.0485206134617329,0.000636427255813032,-0.00111602852120996,0.0245257280766964,-0.0261542368680239,-0.022165535017848,-1.57061052322388
14.805174,0.579720103374537,-1.5279255469209,0.0482582598924637,0.000571109179873019,-0.00139606313314289,0.0262352842837572,-0.0261544156819582,-0.0221653264015913,-1.57060253620148
