14.655076,1,-0.000815440900623798,0.000225123716518283,-0.000118013471364975,-0.214284315705299,0.253789246082306,-9.6475830078125,37.6972541809082,7.53945016860962,-52.4839286804199
14.665083,1,0.00104880053550005,0.000491443905048072,0.000414627604186535,-0.205904483795166,0.241818055510521,-9.6236400604248,37.7556991577148,10.169490814209,-52.0163650512695
14.675089,1,0.000382999889552593,-0.000973316957242787,0.000680947676301003,-0.208298727869987,0.263366192579269,-9.62124633789062,37.1712455749512,7.07188749313354,-52.8345985412598
14.685096,1,-1.64802186191082e-05,-0.000440676580183208,-0.000118013471364975,-0.191539064049721,0.258577734231949,-9.63920307159424,38.8077125549316,9.0590295791626,-51.6656951904297
14.695102,1,0.000116679817438126,-4.11963555961847e-05,0.000547787174582481,-0.193933293223381,0.246606543660164,-9.64638614654541,36.8205718994141,8.00701332092285,-52.6592597961426
14.705109,1,0.000116679817438126,-4.11963555961847e-05,0.000148307532072067,-0.221467033028603,0.260971963405609,-9.649977684021,38.1648139953613,7.89012241363525,-51.1396827697754
14.715115,1,-0.000149640254676342,0.000225123716518283,0.000281467102468014,-0.203510254621506,0.256183505058289,-9.63201999664307,37.3465805053711,7.59789562225342,-52.3670387268066
14.725122,1,-0.000948600936681032,-4.11963555961847e-05,0.000148307532072067,-0.211890086531639,0.258577734231949,-9.62962627410889,37.2296905517578,7.0134425163269,-51.2565727233887
14.735128,1,0.000382999889552593,0.000358283868990839,-0.000783813185989857,-0.204707369208336,0.268154680728912,-9.59730434417725,37.1128005981445,7.48100519180298,-52.3670387268066
14.745135,1,0.000382999889552593,0.000358283868990839,-0.000783813185989857,-0.204707369208336,0.268154680728912,-9.59730434417725,36.7036819458008,5.96142578125,-52.0748062133789
14.755141,1,0.000382999889552593,0.000358283868990839,-0.000783813185989857,-0.204707369208336,0.268154680728912,-9.59730434417725,37.3465805053711,9.00058460235596,-51.4319114685059
14.765148,1,0.00131512060761452,0.000358283868990839,0.000414627604186535,-0.193933293223381,0.241818055510521,-9.62124633789062,36.9374618530273,6.0198712348938,-52.5423698425293
14.775154,1,-0.00041596032679081,0.000491443905048072,0.00108042825013399,-0.223861277103424,0.269351810216904,-9.62842845916748,38.8661575317383,10.2279376983643,-51.782585144043
14.785161,1,0.000915640499442816,-0.000440676580183208,1.51470303535461e-05,-0.196327537298203,0.234635353088379,-9.63800621032715,37.4634704589844,8.12390422821045,-52.7177085876465
14.795167,1,0.00144828110933304,-0.000440676580183208,0.000547787174582481,-0.192736178636551,0.268154680728912,-9.64040088653564,38.9246063232422,8.76680278778076,-51.2565727233887
14.805174,1,-0.000815440900623798,0.000225123716518283,0.000680947676301003,-0.185553461313248,0.245409414172173,-9.63082313537598,37.8141441345215,8.00701332092285,-52.8930435180664
14.81518,1,0.00118196057155728,-0.00017435650806874,-0.000384331680834293,-0.204707369208336,0.252592146396637,-9.62962627410889,37.9894790649414,8.47457695007324,-52.1332550048828
14.825187,1,0.00131512060761452,-0.000840156921185553,0.000148307532072067,-0.195130422711372,0.259774833917618,-9.62004947662354,37.5803604125977,9.1759204864502,-52.8345985412598
14.835193,1,0.00104880053550005,-0.000706996885128319,-0.000384331680834293,-0.199918895959854,0.256183505058289,-9.63201999664307,37.3465805053711,7.83167695999146,-52.1332550048828
14.8452,1,0.000782480463385582,0.000624604057520628,-0.00118329282850027,-0.190341934561729,0.2621690928936,-9.63321685791016,36.9374618530273,10.4032735824585,-51.9579162597656
14.855206,1,0.000116679817438126,-0.000573836849071085,-0.000517492182552814,-0.209495842456818,0.259774833917618,-9.65596294403076,36.9374618530273,8.06545925140381,-52.1332550048828
