14.655076,1,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.665083,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.675089,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.685096,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.695102,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.705109,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.715115,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.725122,1,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.735128,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.745135,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.755141,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.765148,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.775154,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.785161,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.795167,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.805174,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.81518,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.825187,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.835193,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.8452,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.855206,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.865213,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.875219,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.885226,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.895232,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.905239,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.915245,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.925252,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.935258,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.945265,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.955271,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.965278,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.975284,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.985291,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
14.995298,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.005304,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.01531,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.025317,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.035323,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.04533,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.055337,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.065343,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.07535,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.085356,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.095363,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.105369,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.115376,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.125382,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.135389,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
15.145395,0,8,3,0.579720102986223,-1.52792554606943,0.0500000007450581,0,0,0
